,Rooms,Floor,TotalFloor,KitchenArea,LivingArea,TotalArea,WaterHeatType,Price,LocNum,OfferType_від власника,OfferType_від посередника,OfferType_від представника господаря (без комісійних),Walls_блочно-кирпичный,Walls_газоблок,Walls_железобетон,Walls_керамзитобетон,Walls_монолитно-каркасный,Walls_монолитно-кирпичный,Walls_монолитный железобетон,Walls_моноліт,Walls_монолітно-блоковий,Walls_панель,Walls_піноблок,Walls_силікатна цегла,Walls_цегла
1819,3.0,6.0,23.0,18.0,48.0,104.0,False,9.61587214452889,7810.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1820,1.0,12.0,22.0,14.0,25.0,57.0,False,9.392745258631441,4605.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1821,3.0,13.0,17.0,32.0,150.0,170.0,False,10.043292972227004,3430.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1822,2.0,7.0,9.0,10.0,30.0,50.0,False,9.15915233520675,6781.000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1823,1.0,6.0,25.0,10.0,20.0,48.0,False,9.350189267092581,7133.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1824,2.0,13.0,25.0,12.0,31.0,73.0,False,9.210440366976517,8994.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1825,1.0,4.0,9.0,8.0,19.0,37.0,False,8.853808274977197,5055.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1826,3.0,12.0,12.0,20.0,60.0,93.0,True,10.12667110305036,2128.2000000000007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1827,2.0,2.0,23.0,24.0,38.0,100.0,False,10.043292972227004,4233.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1828,1.0,14.0,24.0,14.0,22.0,49.0,False,9.60918360377546,4269.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1829,1.0,9.0,14.0,10.0,18.0,49.0,False,9.653871680890804,6543.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1830,1.0,4.0,9.0,8.0,18.0,36.0,False,9.15915233520675,4964.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1831,2.0,7.0,25.0,15.0,40.0,70.0,False,9.210440366976517,2186.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1832,3.0,3.0,9.0,30.0,55.0,100.0,False,10.43396873396056,1854.2000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1833,2.0,11.0,16.0,10.0,40.0,57.0,False,9.105090961257085,6535.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1834,2.0,9.0,9.0,19.0,70.0,90.0,False,9.680406499268875,4009.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1835,2.0,14.0,24.0,15.0,50.0,75.0,False,10.146316077166736,2049.2000000000007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1836,2.0,2.0,9.0,8.0,29.0,52.0,False,9.510519035757246,5169.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1837,1.0,5.0,12.0,9.0,19.0,34.0,False,8.853808274977197,6848.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1838,1.0,7.0,9.0,9.0,18.0,37.0,False,8.81001204797317,4986.200000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1839,1.0,6.0,30.0,10.0,18.0,40.0,False,9.61587214452889,4742.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1840,3.0,20.0,36.0,15.0,55.0,120.0,False,9.61587214452889,6044.400000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1841,2.0,14.0,24.0,16.0,38.0,61.0,True,10.251676592824563,8981.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1842,1.0,22.0,24.0,6.0,18.0,35.0,False,9.472781556562168,5082.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1843,5.0,9.0,11.0,30.0,60.0,110.0,False,10.251676592824563,1227.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1844,3.0,1.0,9.0,7.0,42.0,56.0,False,9.61587214452889,5100.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1845,2.0,5.0,16.0,14.0,60.0,80.0,False,9.546884034617925,8194.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1846,2.0,7.0,26.0,25.0,50.0,100.0,False,10.251676592824563,4026.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1847,2.0,7.0,7.0,16.0,37.0,64.0,False,9.90353755128617,2478.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1848,4.0,4.0,5.0,15.0,95.0,118.0,False,9.61587214452889,7716.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1849,1.0,7.0,23.0,28.0,18.0,50.0,False,9.305741456739435,5330.4000000000015,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1850,1.0,11.0,23.0,14.0,25.0,57.0,False,9.433563920090563,5987.400000000002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1851,3.0,4.0,9.0,12.0,42.0,76.0,False,9.48044384215367,7498.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1852,3.0,5.0,18.0,9.0,44.0,72.0,False,9.15915233520675,9696.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1853,2.0,8.0,9.0,23.0,60.0,90.0,False,9.90353755128617,4048.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1854,1.0,23.0,25.0,11.0,14.0,34.0,False,9.472781556562168,6270.200000000003,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1855,1.0,3.0,16.0,15.0,14.0,45.0,False,9.433563920090563,5398.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1856,3.0,20.0,25.0,14.0,48.0,96.0,False,9.798182590890704,7576.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1857,2.0,2.0,5.0,9.0,33.0,57.0,False,9.90353755128617,1259.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1858,4.0,3.0,16.0,16.0,85.0,160.0,True,10.308985993422082,3987.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1859,2.0,4.0,9.0,11.0,21.0,62.0,False,9.680406499268875,2585.600000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1860,1.0,5.0,9.0,7.0,20.0,36.0,False,9.105090961257085,7625.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1861,2.0,1.0,21.0,9.0,32.0,66.0,False,8.987321812850125,11153.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1862,2.0,3.0,5.0,10.0,33.0,60.0,False,10.146316077166736,1379.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1863,1.0,2.0,5.0,7.0,30.0,45.0,False,9.546884034617925,2136.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1864,1.0,3.0,26.0,15.0,18.0,45.0,False,9.852246888342531,2620.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1865,2.0,6.0,22.0,9.0,46.0,85.0,False,9.798182590890704,5246.4000000000015,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1866,2.0,6.0,22.0,12.0,45.0,70.0,False,9.711176264112805,5652.400000000002,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1867,2.0,8.0,9.0,10.0,40.0,55.0,False,9.392745258631441,2045.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1868,2.0,21.0,22.0,18.0,70.0,100.0,False,10.146316077166736,4644.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1869,1.0,12.0,24.0,14.0,22.0,52.0,False,9.105090961257085,7512.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1870,2.0,8.0,16.0,16.0,64.0,80.0,False,10.43396873396056,3589.6000000000013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1871,2.0,1.0,5.0,8.0,20.0,45.0,False,9.105090961257085,4986.200000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1872,3.0,5.0,5.0,10.0,52.3,75.0,False,10.028533041510352,1709.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1873,1.0,5.0,5.0,10.0,17.0,40.0,False,9.433563920090563,2717.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1874,1.0,1.0,1.0,6.0,11.0,27.0,False,8.699681400989514,4850.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1875,2.0,7.0,14.0,14.0,41.0,58.0,False,9.472781556562168,4260.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1876,2.0,3.0,25.0,13.0,46.0,70.0,False,10.12667110305036,3565.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1877,3.0,5.0,16.0,10.0,55.0,80.0,False,9.61587214452889,7381.200000000003,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1878,2.0,23.0,25.0,14.0,30.0,62.0,False,9.581972891547895,5999.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1879,1.0,4.0,16.0,11.0,21.0,46.0,True,9.210440366976517,7501.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1880,1.0,2.0,5.0,7.0,17.0,33.0,False,9.210440366976517,4564.5999999999985,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1881,1.0,7.0,14.0,10.0,17.0,35.0,False,9.392745258631441,2881.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1882,2.0,1.0,12.0,8.0,22.0,56.0,False,9.472781556562168,4124.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1883,2.0,15.0,25.0,23.0,18.0,52.0,False,10.028533041510352,3271.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1884,1.0,5.0,10.0,10.0,18.0,42.0,False,8.85366542803745,6855.000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1885,1.0,8.0,15.0,3.0,22.0,33.0,False,8.922791623969637,10245.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1886,2.0,3.0,10.0,9.0,38.0,55.0,False,8.987321812850125,9638.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1887,1.0,2.0,10.0,10.0,18.0,42.0,False,8.85366542803745,8114.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1888,1.0,2.0,5.0,12.0,18.0,40.0,False,8.853808274977197,11309.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1889,2.0,3.0,5.0,7.0,30.0,46.0,False,9.04793908261736,5060.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1890,2.0,7.0,9.0,6.0,32.0,45.0,False,8.987321812850125,3883.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1891,3.0,5.0,16.0,10.0,50.0,80.0,False,9.741027444837728,3921.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1892,1.0,5.0,9.0,9.0,19.0,38.0,False,8.987321812850125,2281.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1893,2.0,5.0,9.0,7.0,30.0,46.0,False,8.77971129020447,7971.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1894,2.0,17.0,25.0,12.0,35.0,65.0,False,9.210440366976517,11173.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1895,1.0,15.0,18.0,11.0,19.0,40.0,False,8.853808274977197,10548.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1896,2.0,14.0,25.0,15.0,30.0,50.0,False,10.085850775128717,2381.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1897,2.0,20.0,33.0,14.0,43.0,75.0,False,9.61587214452889,6481.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1898,2.0,6.0,9.0,14.0,42.0,80.0,False,9.798182590890704,1069.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1899,3.0,14.0,15.0,40.0,80.0,145.0,False,9.740850969058572,6712.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1900,1.0,2.0,10.0,10.0,18.0,42.0,False,8.85366542803745,8114.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1901,1.0,3.0,9.0,9.0,17.0,38.0,False,8.85366542803745,6855.000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1902,2.0,7.0,9.0,9.0,30.0,50.0,False,9.105090961257085,6147.799999999997,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1903,1.0,4.0,5.0,5.0,21.0,34.0,False,8.294299608857235,4897.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1904,1.0,4.0,10.0,10.0,18.0,40.0,False,8.85366542803745,8860.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1905,3.0,2.0,6.0,15.0,60.0,100.0,False,10.251676592824563,1565.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1906,1.0,14.0,16.0,7.9,18.0,35.0,False,8.732465848349879,6843.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1907,2.0,21.0,32.0,17.0,47.0,92.0,False,10.251676592824563,2228.2000000000007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1908,3.0,17.0,17.0,20.0,37.0,75.0,False,9.770013301136158,6229.799999999997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1909,1.0,1.0,5.0,8.0,30.0,47.0,False,8.853808274977197,7154.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1910,1.0,8.0,9.0,5.3,18.0,33.0,False,8.936035096566041,5485.200000000002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1911,2.0,5.0,16.0,12.0,40.0,65.0,False,9.392745258631441,1574.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1912,3.0,7.0,25.0,15.0,85.0,122.0,False,10.12667110305036,6361.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1913,1.0,13.0,17.0,10.0,30.0,50.0,False,9.798182590890704,4952.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1914,3.0,3.0,4.0,9.0,60.0,93.0,False,9.963970987915639,1785.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1915,3.0,4.0,10.0,12.0,40.0,64.0,False,9.105090961257085,7424.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1916,2.0,9.0,16.0,9.0,30.0,60.0,False,9.350189267092581,8413.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1917,2.0,4.0,5.0,8.0,30.0,41.0,False,9.61587214452889,2062.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1918,2.0,6.0,23.0,24.0,75.0,98.0,False,10.43396873396056,2093.2000000000007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1919,2.0,2.0,9.0,19.0,51.0,70.0,False,9.90353755128617,3849.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1920,2.0,18.0,20.0,19.0,41.0,70.0,False,10.43396873396056,3123.6000000000013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1921,1.0,5.0,5.0,8.0,20.0,36.0,False,9.210440366976517,2822.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1922,1.0,7.0,9.0,6.0,17.0,30.0,False,8.987321812850125,7871.799999999997,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1923,1.0,2.0,30.0,15.0,22.0,50.0,False,9.392745258631441,5900.200000000003,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1924,1.0,3.0,16.0,8.0,38.0,68.0,False,9.392745258631441,6428.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1925,2.0,3.0,5.0,7.0,30.0,46.0,False,9.210440366976517,5689.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1926,1.0,3.0,19.0,16.0,22.0,57.0,False,9.820920828879165,4952.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1927,1.0,5.0,5.0,7.0,15.0,30.0,False,8.699681400989514,6704.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1928,1.0,5.0,7.0,5.0,24.0,34.0,False,8.38958706681109,5613.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1929,4.0,6.0,9.0,30.0,80.0,165.0,False,10.3469546827773,2359.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1930,1.0,16.0,16.0,5.0,18.0,32.0,False,8.64241515616962,6068.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1931,2.0,2.0,17.0,10.0,34.0,60.0,False,9.472781556562168,6752.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1932,3.0,10.0,16.0,11.0,45.0,86.0,False,9.680406499268875,6262.200000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1933,1.0,10.0,10.0,18.0,42.0,64.0,False,9.433563920090563,7727.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1934,2.0,10.0,24.0,12.0,36.0,65.0,False,9.61587214452889,6149.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1935,2.0,5.0,5.0,30.0,28.0,72.0,False,10.251676592824563,2045.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1936,1.0,7.0,12.0,8.0,18.0,44.0,False,9.093918908958932,1991.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1937,2.0,2.0,9.0,10.0,32.0,56.0,False,9.305741456739435,7221.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1938,2.0,8.0,20.0,14.0,52.0,80.0,False,9.680406499268875,4221.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1939,1.0,4.0,24.0,8.5,17.0,36.58,True,9.61587214452889,6381.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1940,2.0,15.0,25.0,14.0,33.0,75.0,False,9.392745258631441,11457.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1941,1.0,6.0,9.0,8.0,25.0,33.0,False,9.082620630373812,7490.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1942,1.0,10.0,16.0,9.0,18.0,34.0,False,9.268703615273097,4434.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1943,2.0,8.0,20.0,16.0,52.0,86.0,False,9.798182590890704,7429.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1944,2.0,8.0,24.0,16.0,46.0,88.0,False,9.648659816955295,6090.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1945,1.0,11.0,17.0,17.0,25.0,66.4,False,9.90353755128617,2318.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1946,1.0,16.0,25.0,12.0,15.0,46.0,False,9.61587214452889,4755.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1947,2.0,8.0,9.0,8.0,38.0,52.0,False,9.15915233520675,4426.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1948,1.0,7.0,9.0,6.0,14.0,30.0,False,8.77971129020447,10163.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1949,3.0,2.0,9.0,8.0,43.0,73.0,False,9.105090961257085,8475.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1950,1.0,6.0,6.0,12.0,22.0,50.0,False,9.210440366976517,6364.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1951,1.0,10.0,11.0,7.0,13.0,30.0,False,8.517393171418904,10203.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1952,1.0,7.0,9.0,7.0,18.0,32.0,False,8.987321812850125,4964.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1953,1.0,6.0,25.0,12.0,25.0,57.0,False,9.105090961257085,6277.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1954,2.0,11.0,24.0,12.0,36.0,60.0,False,9.581972891547895,3632.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1955,1.0,3.0,3.0,14.0,18.0,42.0,False,8.622633703874234,7649.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1956,1.0,22.0,25.0,15.0,30.0,50.0,False,9.510519035757246,6557.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1957,1.0,7.0,9.0,7.0,17.0,35.0,False,8.699681400989514,3854.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1958,1.0,5.0,22.0,9.0,18.0,43.0,False,8.853808274977197,11153.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1959,1.0,2.0,5.0,12.0,20.0,43.0,False,8.77971129020447,6484.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1960,1.0,13.0,16.0,9.0,18.0,36.0,False,8.77971129020447,8353.400000000001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1961,3.0,3.0,3.0,16.0,66.0,110.0,False,9.820920828879165,2863.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1962,2.0,3.0,25.0,20.0,25.0,60.0,False,9.510519035757246,6851.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1963,2.0,16.0,24.0,10.0,35.0,65.0,False,9.798182590890704,3905.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1964,2.0,18.0,24.0,24.0,19.0,55.0,False,9.711176264112805,6851.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965,1.0,4.0,9.0,8.0,18.0,34.0,False,9.105090961257085,2740.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1966,2.0,15.0,16.0,20.0,18.0,48.0,False,9.546884034617925,4897.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1967,1.0,20.0,25.0,14.0,18.0,45.0,False,9.305741456739435,6500.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1968,3.0,5.0,16.0,12.0,70.0,88.0,False,9.680406499268875,6341.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1969,2.0,10.0,24.0,15.0,26.0,50.0,False,10.028533041510352,3279.6000000000013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1970,3.0,16.0,23.0,14.0,46.0,110.0,False,10.239995502805316,3627.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1971,2.0,6.0,7.0,11.0,45.0,70.0,False,9.61587214452889,1593.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1972,1.0,21.0,24.0,8.0,22.0,38.0,False,8.987321812850125,11842.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1973,1.0,17.0,25.0,11.0,19.0,46.0,False,9.105090961257085,8083.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1974,1.0,21.0,24.0,15.0,20.0,55.0,False,9.798182590890704,3094.6000000000013,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1975,1.0,4.0,15.0,16.0,22.0,55.0,False,9.61587214452889,5557.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1976,2.0,15.0,24.0,23.0,18.0,62.0,True,9.798182590890704,5237.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1977,3.0,8.0,9.0,9.0,40.0,72.0,False,7.824445930877619,8160.800000000001,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1978,4.0,7.0,10.0,12.0,70.0,98.0,False,9.305741456739435,7670.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1979,4.0,4.0,15.0,14.0,76.0,131.0,False,10.12667110305036,3987.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1980,2.0,4.0,18.0,15.0,40.0,68.0,False,9.741027444837728,6464.400000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1981,1.0,12.0,16.0,30.0,15.0,45.0,False,9.90353755128617,7021.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1982,1.0,9.0,25.0,14.0,21.0,50.0,False,9.392745258631441,6356.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1983,2.0,17.0,25.0,14.0,46.0,60.0,False,9.472781556562168,6270.200000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1984,1.0,4.0,9.0,8.0,30.0,38.0,False,8.434028950155469,1821.2000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1985,2.0,1.0,5.0,8.0,18.0,45.0,False,9.105090961257085,4986.200000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1986,1.0,15.0,16.0,10.0,18.0,43.0,False,9.392745258631441,7021.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1987,3.0,3.0,5.0,40.0,40.0,100.0,False,10.12667110305036,2917.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1988,2.0,3.0,5.0,25.0,18.5,50.0,False,9.90353755128617,1130.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1989,2.0,10.0,20.0,9.0,50.0,70.0,False,9.61587214452889,626.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1990,2.0,17.0,25.0,13.0,35.0,60.0,False,9.680406499268875,5533.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1991,3.0,15.0,23.0,12.0,70.0,90.0,False,9.680406499268875,5503.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1992,3.0,2.0,8.0,16.0,75.0,95.0,False,9.90353755128617,3752.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1993,2.0,10.0,24.0,12.0,36.0,65.0,False,9.61587214452889,6149.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1994,2.0,8.0,24.0,16.0,45.0,88.0,False,9.648659816955295,5671.200000000003,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1995,1.0,3.0,5.0,9.0,26.0,35.0,False,9.210440366976517,626.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1996,1.0,3.0,5.0,7.0,18.0,34.0,False,8.699681400989514,4512.200000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1997,1.0,6.0,16.0,8.0,17.0,34.0,False,8.962007209588313,6392.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1998,1.0,2.0,25.0,15.0,17.0,37.0,False,9.15915233520675,4355.200000000002,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1999,3.0,3.0,18.0,14.0,46.0,84.0,False,9.433563920090563,7508.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2000,2.0,3.0,5.0,7.0,30.0,46.0,False,9.15915233520675,5060.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,3.0,22.0,36.0,15.0,59.0,111.0,False,9.680406499268875,6044.400000000002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2002,1.0,22.0,25.0,10.0,28.0,50.0,False,9.510519035757246,6557.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
