AdPrice,Adress,Center,District,Floor,Hospital,ID,Kindergarten,KitchenArea,LivingArea,Metro,OfferType,Price,Rate,Rooms,School,Street,TotalArea,TotalFloor,Walls,WaterHeatType 
немає  ,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Шевченківський, ст.м. Шулявська, Дегтярівська вулиця, буд. 58",False,nan,6,False,15130411,False,16 м² ,20 м² ,nan,від представника господаря (без комісійних)  ,4 800,nan,1,False,nan,47 м² ,9,цегла  ,False
плата згідно з лічильниками і за опалення  ,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Печерський, ст.м. Палац спорту, Ш Руставелли",True,nan,4,True,15130442,True,10 м² ,30 м² ,nan,від представника господаря (без комісійних)  ,17 100,nan,2,True,nan,59.9 м² ,5,цегла  ,False
плата згідно з лічильниками і за опалення  ,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Голосіївський, ст.м. Іподром, Академіка Глушкова проспект, буд. 9е",False,nan,10,False,15131982,False,12 м² ,40 м² ,nan,від представника господаря (без комісійних)  ,14 500,nan,2,False,nan,75 м² ,25,панель  ,False
плата згідно з лічильниками  ,"Довгострокова оренда квартири, 3 кім., Київ, р‑н. Печерський, ст.м. Дружби народів",False,nan,11,False,15132043,False,nan,nan,nan,від посередника  ,113 314,nan,3,False,nan,160 м² ,11,цегла  ,False
nan,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Соломенський, Гетьмана Вадима ул., 26 quotБquot",False,nan,2,False,15130527,False,6 м² ,12 м² ,nan,від посередника  ,10 000,nan,1,False,nan,22 м² ,9,панель  ,False
немає  ,"Довгострокова оренда квартири, 3 кім., Київ, ст.м. Мінська, Героев Сталинграда проспект, буд. 18б",False,nan,8,False,15132088,False,15 м² ,45 м² ,nan,від посередника  ,24 000,nan,3,False,nan,80 м² ,16,цегла  ,False
nan,"Довгострокова оренда квартири, 3 кім., Київ, р‑н. Голосіївський, Антоновича ул., 165",False,nan,15,False,15130286,False,8 м² ,41 м² ,nan,від посередника  ,18 000,nan,3,False,nan,68 м² ,18,панель  ,False
nan,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Дарницький, Урловская ул., 38",False,nan,14,False,15132160,False,nan,nan,nan,від посередника  ,14 000,nan,2,False,nan,81 м² ,25,панель  ,False
nan,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Дарницький, Елены Пчилки ул., 2 quotБquot",False,nan,10,False,15132093,False,12 м² ,36 м² ,nan,від посередника  ,11 500,nan,2,False,nan,66 м² ,22,моноліт  ,False
nan,"Довгострокова оренда квартири, 3 кім., Київ, р‑н. Соломенський, Питерская ул., 6",False,nan,1,False,15132116,False,25 м² ,54 м² ,nan,від посередника  ,14 000,nan,3,False,nan,76 м² ,5,цегла  ,False
nan,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Голосіївський, Глушкова Академика пр-т, 34",False,nan,6,False,15132106,False,nan,nan,nan,від посередника  ,8 500,nan,1,False,nan,32 м² ,16,панель  ,False
nan,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Святошинський, Кольцова бул., 14 quotЖquot",False,nan,5,False,15132118,False,15 м² ,35 м² ,nan,від посередника  ,15 000,nan,1,False,nan,65 м² ,28,панель  ,False
nan,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Печерський, Малевича Казимира ул., 48",False,nan,3,False,15132166,False,nan,nan,nan,від посередника  ,28 000,nan,2,False,nan,99 м² ,7,панель  ,False
nan,"Довгострокова оренда квартири, 3 кім., Київ, р‑н. Подільський, Бестужева Александра пер., 16",False,nan,1,False,15130785,False,9 м² ,nan,nan,від посередника  ,12 000,nan,3,False,nan,72 м² ,2,панель  ,False
nan,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Дарницький, Заречная ул., 3 quotАquot",False,nan,15,False,15130779,False,nan,nan,nan,від посередника  ,22 663,nan,2,False,nan,50 м² ,26,панель  ,False
nan,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Шевченківський, Победы пр-т, 71 quotАquot",False,nan,9,False,15130773,False,nan,nan,nan,від посередника  ,12 000,nan,1,False,nan,43 м² ,16,панель  ,False
немає  ,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Оболонський, ст.м. Мінська, Маршала Тимошенка вулиця, буд. 13А",False,nan,15,False,15130846,False,15 м² ,20 м² ,nan,від представника господаря (без комісійних)  ,5 000,nan,1,False,nan,45 м² ,25,цегла  ,False
nan,"Довгострокова оренда квартири, 3 кім., Київ, р‑н. Печерський, Виноградный пер., 6",False,nan,7,False,15132162,False,nan,nan,nan,від посередника  ,19 000,nan,3,False,nan,85 м² ,9,панель  ,False
плата згідно з лічильниками  ,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Шевченківський, ст.м. Політехнічний інститут, Перемоги",False,nan,4,False,10113780,False,8 м² ,34 м² ,nan,від власника  ,16 000,nan,2,False,nan,48 м² ,9,цегла  ,False
nan,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Печерський, Кудри Ивана ул., 7",False,nan,12,False,15130784,False,nan,nan,nan,від посередника  ,28 329,nan,2,False,nan,54 м² ,23,панель  ,False
плата згідно з лічильниками і за опалення  ,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Деснянський, Миколи Закревського вулиця",False,nan,5,False,15130811,False,10 м² ,20 м² ,nan,від посередника  ,6 500,nan,1,False,nan,52 м² ,25,моноліт  ,False
плата згідно з лічильниками і за опалення  ,"Довгострокова оренда квартири, 1 кім., Київ, р‑н. Шевченківський, ст.м. Берестейська, Дегтяревская",False,nan,1,False,15130981,False,6 м² ,nan,nan,від посередника  ,8 000,nan,1,False,nan,30 м² ,5,цегла  ,False
nan,"Довгострокова оренда квартири, 3 кім., Київ, р‑н. Оболонський, Оболонский пр-т, 7 quotБquot",False,nan,7,False,15131000,False,nan,nan,nan,від посередника  ,20 000,nan,3,False,nan,70 м² ,9,панель  ,False
nan,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Печерський, Филатова Академика ул., 2",False,nan,15,False,15131005,False,nan,nan,nan,від посередника  ,28 329,nan,2,False,nan,58 м² ,22,панель  ,False
плата згідно з лічильниками і за опалення  ,"Довгострокова оренда квартири, 2 кім., Київ, р‑н. Печерський, ст.м. Кловська, Печерський узвіз, буд. 15",False,nan,5,False,15097906,False,nan,nan,nan,від власника  ,17 000,nan,2,False,nan,43 м² ,5,цегла  ,False
